Barrio,anyo,anyo_timestamp,Indicador,valor_indicador
Costillares,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),655.0
Cuatro Caminos,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1184.0
Cuatro Vientos,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),346.0
Delicias,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1010.0
El Cañaveral,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),283.0
El Goloso,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),406.0
El Pardo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),135.0
El Plantío,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),51.0
El Salvador,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),457.0
El Viso,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),319.0
Embajadores,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2689.0
Ensanche de Vallecas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2474.0
Entrevías,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2943.0
Estrella,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),597.0
Fontarrón,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),934.0
Fuente del Berro,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),783.0
Fuentelarreina,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),56.0
Gaztambide,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),744.0
Goya,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),835.0
Guindalera,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1391.0
Hellín,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),656.0
Hispanoamérica,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),852.0
Horcajo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),377.0
Ibiza,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),665.0
Imperial,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),909.0
Justicia,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),747.0
La Concepción,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),950.0
La Paz,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),821.0
Legazpi,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),618.0
Lista,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),566.0
Los Cármenes,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1297.0
Los Jerónimos,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),180.0
Los Rosales,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2408.0
Lucero,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2060.0
Marroquina,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1249.0
Media Legua,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),951.0
Mirasierra,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),867.0
Moscardó,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1519.0
Niño Jesús,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),356.0
Nueva España,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),559.0
Numancia,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),3255.0
Opañel,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1808.0
Orcasitas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1452.0
Orcasur,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1211.0
Pacífico,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1159.0
Palacio,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1244.0
Palomas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),196.0
Palomeras Bajas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2656.0
Palomeras Sureste,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2842.0
Palos de la Frontera,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1106.0
Pavones,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),474.0
Peñagrande,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1644.0
Pilar,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1914.0
Pinar del Rey,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2581.0
Piovera,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),363.0
Portazgo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2093.0
Pradolongo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1015.0
Prosperidad,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1269.0
Pueblo Nuevo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),3141.0
Puerta Bonita,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2339.0
Puerta del Ángel,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2485.0
Quintana,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1188.0
Recoletos,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),321.0
Rejas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),683.0
Rosas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1295.0
Ríos Rosas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),743.0
San Cristóbal,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1471.0
San Diego,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),3114.0
San Fermín,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1665.0
San Isidro,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2856.0
San Juan Bautista,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),404.0
San Pascual,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),738.0
Santa Eugenia,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1324.0
Simancas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1616.0
Sol,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),382.0
Timón,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),521.0
Trafalgar,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),808.0
Universidad,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1528.0
Valdeacederas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1404.0
Valdebernardo,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1149.0
Valdefuentes,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1970.0
Valdemarín,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),113.0
Valderrivas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),627.0
Valdezarza,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1236.0
Vallehermoso,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),503.0
Valverde,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2485.0
Ventas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2422.0
Villaverde Alto - Casco Histórico de Villaverde,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),3579.0
Vinateros,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),813.0
Vista Alegre,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2565.0
Zofío,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),864.0
Águilas,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2494.0
Ángeles,2022,2022-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1933.0
Abrantes,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1647.0
Acacias,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1285.0
Adelfas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),621.0
Aeropuerto,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),87.0
Alameda de Osuna,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),495.0
Almagro,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),404.0
Almenara,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1405.0
Almendrales,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1219.0
Aluche,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2836.0
Amposta,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),708.0
Apóstol Santiago,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),731.0
Arapiles,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),720.0
Aravaca,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),593.0
Arcos,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1408.0
Argüelles,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),578.0
Atalaya,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),45.0
Atocha,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),61.0
Bellas Vistas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1234.0
Berruguete,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1124.0
Buenavista,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2279.0
Butarque,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1054.0
Campamento,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),803.0
Canillas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1465.0
Canillejas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1420.0
Casa de Campo,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),470.0
Casco Histórico de Barajas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),329.0
Casco Histórico de Vallecas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2972.0
Casco Histórico de Vicálvaro,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),2274.0
Castellana,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),285.0
Castilla,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),426.0
Castillejos,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),657.0
Chopera,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),860.0
Ciudad Jardín,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),593.0
Ciudad Universitaria,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),357.0
Colina,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),217.0
Comillas,2023,2023-01-01,Paro registrado (número de personas registradas en SEPE en febrero),1162.0
