Centro;Descripcion Centro;Seccion;Descripcion Seccion;Código PEP;Denominación;Año inicio;Año de finalización previsto;Año de finalización;Distrito;Denominación Distrito;Dirección;Tipo Vial;Vial;Numero;Latitud;Longitud;LÍNEA DE INVERSIÓN;DENOMINACIÓN LÍNEA DE INVERSIÓN;Gasto ejecutado;Importe 2022;Importe 2023;Importe 2024;Importe 2025;Resto Anualidades;Total previsto;Estado;Observaciones;Url_fotografia;Fecha de los datos
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000387;CENTRO DE MAYORES MIRASIERRA. CONSTRUCCIÓN;2021;2023;;208;FUENCARRAL-EL PARDO;CALLE PEÑAVIEJA C/V MARBELLA, 59;CALLE;PEÑAVIEJA C/V MARBELLA, 59;;4.049.453.394.197.180;-3.706.395.285.041.530;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;170.636,03;3896871;1421390;;;;5.488.897,03;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000388;CENTRO CULTURAL VALDEBEBAS. CONSTRUCCIÓN;2021;2024;;216;HORTALEZA;AVENIDA MANUEL FRAGA IRIBARNE, 125 C/V JORDI SOLE TURA;AVENIDA;MANUEL FRAGA IRIBARNE, 125 C/V JORDI SOLE TURA;;404.923.517;-36.105.398;10;CULTURA;21.171,87;180000;3100000;1820000;;;5.121.171,87;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000390;CASA DE FAMILIA VILLA DE VALLECAS. CONSTRUCCIÓN;2022;2024;;218;VILLA DE VALLECAS;AVENIDA ENSANCHE, 91 C/V FERNANDO CHUECAGOITIA;AVENIDA;ENSANCHE, 91 C/V FERNANDO CHUECAGOITIA;;4.036.130.898.199.510;-35.938.878.779.498.100;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;;180000;3150000;1320000;;;4.650.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000404;ANTIGUO MERCADO DE LEGAZPI. SUBSANACIÓN DE PATOLOGÍAS;2021;2022;;202;ARGANZUELA;PLAZA DE LEGAZPI;PLAZA;LEGAZPI;;40.391.065;-36.976.967;0;INVERSIONES DE CARÁCTER GENERAL;2.300.000,00;1455760;;;;;3.755.760,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000423;CENTRO DE MAYORES C/ TELLEZ. CONSTRUCCION;2022;2024;;203;RETIRO;CALLE TÉLLEZ, 2;CALLE;TÉLLEZ;2;404.042.354;-36.858.061;3;PROTECCIÓN Y PROMOCIÓN SOCIAL;;180000;3000000;2000000;;;5.180.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000442;EDIFICIO C/ DOCTOR ESQUERDO, 138. OBRAS DE REFORMA;2021;2022;;203;RETIRO;C/DOCTOR ESQUERDO, 138;CALLE;DOCTOR ESQUERDO;138;40.405.725.834.574.000;-36.713.416.587.184.300;0;INVERSIONES DE CARÁCTER GENERAL;399.966,37;4423869;;;;;4.823.835,37;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000465;COLONIA LA FLORIDA Y CASA QUEMADA. ADECUACIÓN DE VIALES;2021;2022;2022;209;MONCLOA-ARAVACA;COLONIA LA FLORIDA Y CASA QUEMADA;COLONIA; LA FLORIDA Y CASA QUEMADA;;40.473.006.376.118.900;-3.822.960.159.858.680;8;MANTENIMIENTO URBANO;769.083,42;1536667;;;;;2.305.750,42;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000465_COLONIA_CASA_QUEMADA_Y_(LA_FLORIDA).jpg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000469;RECINTOS FERIALES CASA CAMPO. ADECUACIÓN VIARIA;2021;2022;;209;MONCLOA-ARAVACA;RECINTOS FERIALES CASA CAMPO;;RECINTOS FERIALES CASA CAMPO;;4.041.502.215.338.120;-3.734.403.231.025.080;8;MANTENIMIENTO URBANO;930.920,36;1569178;;;;;2.500.098,36;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000471;CENTRO DEPORTIVO TRIÁNGULO DE ORO. ADECUACIÓN ENVOLVENTE, PABELLÓN Y SALAS ANEXAS;2021;2022;2022;206;TETUÁN;C/BRAVO MURILLO, 376;CALLE;BRAVO MURILLO;376;4.046.525.345.449.160;-3.692.857.075.905.280;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1.999.999,96;1629944;;;;;3.629.943,96;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000471_CDM_TRIANGULO_ORO.ENV.PAB.Y_SALAS.JPG;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000473;CALLE ALCALÁ. TRAMO CEDACEROS - CIBELES. OBRAS DE REMODELACIÓN;2021;2022;2022;201;CENTRO;CALLE ALCALÁ. TRAMO CEDACEROS - CIBELES;CALLE;ALCALA - TRAMO CEDACEROS - CIBELES;;4.041.884.617;-369.592.701;8;MANTENIMIENTO URBANO;2.917.199,00;2970856;;;;;5.888.055,00;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000473_CALLE_ALCALA._CEDACEROS-CIBELES.jpeg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000474;AREA INTERMODAL EN LA PLAZA DE FELIPE II. CONSTRUCCIÓN;2021;2022;2022;204;SALAMANCA;PLAZA DE FELIPE II;PLAZA;FELIPE II;;4.042.395.617;-367.659.089;7;INFRAESTRUCTURAS;1.379.999,88;1249607;;;;;2.629.606,88;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000474_PLAZA_DE_FELIPE_II.jpg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000475;CALLE ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA. REMODELACIÓN;2021;2022;2022;204;SALAMANCA;CALLE ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA;CALLE ;ORTEGA Y GASSET, TRAMO: Pº CASTELLANA -PRÍNCIPE DE VERGARA;;4.043.012.007;-36.838.879;8;MANTENIMIENTO URBANO;1.234.350,70;2877255;;;;;4.111.605,70;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-000475_CALLE_ORTEGA_Y_GASSET.jpg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/000502;ENTORNO PLAZA DE LOS MOSTENSES. REMODELACIÓN Y MEJORA MOVILIDAD;2022;2022;;201;CENTRO;ENTORNO PLAZA DE LOS MOSTENSES;PLAZA;DE LOS MOSTENSES;;4.042.319.875;-370.878.751;6;URBANISMO;;3650000;;;;;3.650.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001151;BARRIO DE LA JUSTICIA, C/ALMIRANTE, PRIM  Y OTRAS DEL DISTRITO CENTRO. REMODELACIÓN VIARIA;2021;2022;2022;201;CENTRO;BARRIO DE LA JUSTICIA, C/ALMIRANTE, PRIM  Y OTRAS DEL DISTRITO CENTRO;CALLE;ALMIRANTE;;4.042.405.274;-369.386.307;8;MANTENIMIENTO URBANO;1.620.725,00;1210071;;;;;2.830.796,00;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-001151_B_JUSTICIA_ALMIRANTE_PRIM.jpg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001198;NAVE TALLER Y EDIFICIOS ANEJOS SAMUR EN AVDA. DE VALLADOLID, 6. REFORMA;2021;2022;2022;209;MONCLOA-ARAVACA;AVENIDA DE VALLADOLID, 6;AVENIDA;DE VALLADOLID;6;40.429.169.883.338.800;-3.729.536.287.552.940;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1.999.999,39;1300845;;;;;3.300.844,39;FINALIZADO;;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2021-001198_NAVE_Y_ANEJOS_SAMUR_AV.VALLADOLID.jpg;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001280;BASE SAMUR PZA. LEGAZPI, 7. SUBSANACIÓN DE PATOLOGÍAS Y ACONDICIONAMIENTO;2021;2022;2022;202;ARGANZUELA;PLAZA DE LEGAZPI, 7;PLAZA;DE LEGAZPI;7;40.390.469.724.716.200;-36.952.873.740.604.300;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;1.000.000,00;1799931;;;;;2.799.931,00;FINALIZADO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001330;CENTRO DEPORTIVO CERRO ALMODÓVAR. ADECUACIÓN PABELLÓN VOLEY PLAYA;2021;2022;;218;VILLA DE VALLECAS;C/ CERRO ALMODOVAR, 9;CALLE;CERRO ALMODÓVAR;9;40.382.947.591.900.400;-36.024.611.317.314.300;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;170.346,76;1147800;;;;;1.318.146,76;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001335;VESTUARIOS CAMPOS DE RUGBY Y FÚTBOL EN ENTREVÍAS. CONSTRUCCIÓN;2021;2023;;213;PUENTE DE VALLECAS;RONDA DEL SUR, 4 (PARQUE DE ENTREVÍAS);RONDA;DEL SUR (PARQUE DE ENTREVÍAS);4;4.037.787.388.790.650;-36.738.970.028.962.700;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;31.647,14;500000;998000;;;;1.529.647,14;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001403;CENTRO DEPORTIVO GIMNASIO MOSCARDÓ. OBRAS REFORMA PISCINA SAMARANCH;2021;2022;;204;SALAMANCA;C/ PILAR DE ZARAGOZA, 93;CALLE;PILAR DE ZARAGOZA;93;4.043.808.012.712.380;-36.744.838.452.233.500;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;1.226.841,01;1500000;;;;;2.726.841,01;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001479;CENTRO DEPORTIVO SANTA ANA. SUBSANACIÓN PATOLOGÍAS PISCINA;2021;2022;2022;208;FUENCARRAL-EL PARDO;PºALAMEDILLAS, 5;PASEO;ALAMEDILLAS;5;4.049.829.535.863.080;-36.964.460.759.040.800;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;200.000,00;1101265;;;;;1.301.265,00;FINALIZADO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2021/001596;CENTRO DEPORTIVO FRANCOS RODRÍGUEZ. SUBSANACION DE PATOLOGÍAS PISCINAS Y VESTUARIOS;2021;2022;2022;209;MONCLOA-ARAVACA;C/ NUMANCIA, 11;CALLE;NUMANCIA;11;4.045.373.065.746.440;-37.130.288.010.459.500;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;149.999,32;3059932;;;;;3.209.931,32;FINALIZADO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000250;EDIFICIO C/ COMANDANTE AZCÁRRAGA 4. OBRAS DE REFORMA Y ACONDICIONAMIENTO;2022;2022;;205;CHAMARTÍN;CALLE COMANDANTE AZCÁRRAGA, 4;CALLE;COMANDANTE AZCÁRRAGA;4;40.461.339.027.950.000;-36.687.121.317.285.700;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;3576131;;;;;3.576.131,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000283;CARRETERA DE VALDECARROS. ADECUACIÓN DE VIALES;2022;2023;;218;VILLA DE VALLECAS;CARRETERA DE VALDECARROS;CARRETERA;VALDECARROS;;4.036.126.153;-362.726.055;7;INFRAESTRUCTURAS;;1550000;3000000;;;;4.550.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000284;PUENTE C/PEDRO BOSCH, BARRIO DE PACÍFICO. DEMOLICIÓN PARCIAL Y CONSTRUCCIÓN DE NUEVAS RAMPAS;2022;2023;;203;RETIRO;CALLE PEDRO BOSCH, BARRIO DE PACÍFICO;CALLE;PEDRO BOSCH ;;4.039.914.304;-367.687.697;7;INFRAESTRUCTURAS;;10741000;4604000;;;;15.345.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000285;PUENTE DE LA CALLE EDUARDO BARREIROS SOBRE LA M-40. DESDOBLAMIENTO;2022;2023;;212 (15%) - 217 (85%);VILLAVERDE - USERA;CALLE EDUARDO BARREIROS;CALLE;EDUARDO BARREIROS;;4.036.455.103;-369.869.538;7;INFRAESTRUCTURAS;;1100000;4200000;;;;5.300.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000286;AVENIDA DEL GENERAL PERÓN. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN;2022;2023;;206;TETUÁN;AVENIDA DEL GENERAL PERÓN;AVENIDA;GENERAL PERON;;4.045.255.742;-369.734.223;6;URBANISMO;;5802000;5344000;;;;11.146.000,00;EN PROCESO;Ejecutándose en Código de Proyecto 2021/001152;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000289;EJE PEDRO BOSCH-DOCTOR ESQUERDO. OBRAS DE REMODELACIÓN DE LA URBANIZACIÓN;2022;2023;;203;RETIRO;EJE PEDRO BOSCH-DOCTOR ESQUERDO;CALLE;PEDRO BOSCH - DOCTOR ESQUERDO;;404.033.514;-367.287.751;6;URBANISMO;;5300000;10530000;;;;15.830.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000297;LATERAL DE LA AVENIDA DE LA ILUSTRACIÓN. OBRAS DE REURBANIZACIÓN;2022;2023;;208;FUENCARRAL-EL PARDO;LATERAL DE LA AVENIDA DE LA ILUSTRACIÓN;AVENIDA;ILUSTRACION;;4.048.317.782;-370.454.099;6;URBANISMO;;7143000;5790000;;;;12.933.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000306;BASE SAMUR-PROTECCION CIVIL Y CENTRO DE SALUD DEL DISTRITO DE MORATALAZ. CONSTRUCCION;2022;2023;;214;MORATALAZ;CALLE BRUJAS, 28;CALLE;BRUJAS;28;4.040.000.939.236.900;-362.810.027.406.011;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;400000;1950000;;;;2.350.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000307;CENTRO MULTIFUNCIONAL C/ FRANCISCO REMIRO, 21. CONSTRUCCION;2022;2023;;204;SALAMANCA;C/FRANCISCO REMIRO, 21;CALLE;FRANCISCO REMIRO;21;4.043.858.779.152.410;-3.666.769.831.729.440;10;CULTURA;;150000;3550000;;;;3.700.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000308;NUEVO AULARIO DEL CENTRO DE FORMACION DE SEGURIDAD Y EMERGENCIAS (CIFSE). CONSTRUCCION;2022;2024;;210;LATINA;CALLE SEPÚLVEDA, 153, 28011 MADRID;CALLE;SEPÚLVEDA;153;4.040.286.845.108.910;-37.515.003.028.953.500;1;PROTECCIÓN CIVIL Y SEGURIDAD CIUDADANA;;120000;2340000;500000;;;2.960.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000466;CENTRO DEPORTIVO C/MISTRAL, 4. PISCINA DE VERANO, VESTUARIOS, CERRAMIENTO E INSTALACIONES;2022;2023;;221;BARAJAS;CALLE MISTRAL, 4;CALLE;MISTRAL;4;4.047.899.049.638.740;-3.596.845.384.536.780;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;400000;4100000;;;;4.500.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000467;CENTRO DEPORTIVO PASEO DE LA DIRECCION. PISCINA DE VERANO, VESTUARIOS,CERRAMIENTO E INSTALACIONES;2022;2023;;206;TETUÁN;C/PASEO DE LA DIRECCIÓN C/V C/OFELIA NIETO;CALLE;PASEO DE LA DIRECCIÓN C/V OFELIA NIETO;;4.046.343.190.472.340;-37.072.100.671.845.500;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;400000;4100000;;;;4.500.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000484;CARRIL BICI EN LA GRAN VÍA DE VILLAVERDE. OBRAS DE ADAPTACIÓN;2022;2023;;217;VILLAVERDE;GRAN VÍA DE VILLAVERDE;AVENIDA;GRAN VIA DE VILLAVERDE;;4.034.588.826.224.910;-36.934.544.845.763.100;7;INFRAESTRUCTURAS;;595899;595899;;;;1.191.798,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000485;GRAN VÍA DE VILLAVERDE. MEJORA ACCESIBILIDAD Y MOVILIDAD PEATONAL;2022;2023;;217;VILLAVERDE;GRAN VÍA DE VILLAVERDE;AVENIDA;GRAN VIA DE VILLAVERDE;;40.345.904.616.213.100;-36.934.598.489.939.900;8;MANTENIMIENTO URBANO;;604101;604101;;;;1.208.202,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000487;ESCUELA DE MÚSICA EN EL DISTRITO DE PUENTE DE VALLECAS. CONSTRUCCIÓN;2022;2024;;213;PUENTE DE VALLECAS;C/ JAVIER DE MIGUEL, 8 C/V C/ MARTÍNEZ DE LA RIVA;CALLE;JAVIER DE MIGUEL 8 C/V MARTÍNEZ DE LA RIVA;;4.038.901.771.292.810;-3.664.102.470.612.630;5;EDUCACIÓN;;150000;400000;3300000;;;3.850.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/000488;FACTORÍA INDUSTRIAL VILLA DE VALLECAS. CONSTRUCCIÓN;2022;2024;;218;VILLA DE VALLECAS;AVDA. DE CARTAGENA DE INDIAS, 50;AVENIDA;DE CARTAGENA DE INDIAS;50;40.060.504.220.668.600;-35.995.024.029.076.900;14;SECTORES PRODUCTIVOS;;150000;4500000;2200000;;;6.850.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/001001;ESCUELA INFANTIL LOS PAJARITOS, DISTRITO DE RETIRO. CONSTRUCCIÓN;2022;2023;;203;RETIRO;C/ ADELFAS, 6;CALLE;ADELFAS;6;4.040.279.966.157.040;-36.724.092.452.246.300;5;EDUCACIÓN;;150000;3000000;;;;3.150.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;190;OBRAS Y EQUIPAMIENTOS;2022/002042;ACERAS EN EL BARRIO DE LA CONCEPCIÓN. PAVIMENTACIÓN Y MEJORA (ID 20: 13325);2022;2022;;215;CIUDAD LINEAL;BARRIO DE LA CONCEPCIÓN;BARRIO;DE LA CONCEPCIÓN;;4.043.748.387.563.460;-36.506.546.039.000.600;8;MANTENIMIENTO URBANO;;1050000;;;;;1.050.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;204;DISTRITO DE SALAMANCA;2020/000354;EDIFICIO SEDE DISTRITO SALAMANCA. OBRAS DE REHABILITACIÓN GENERAL;2020;2023;;204;SALAMANCA;CALLE VELÁZQUEZ, 52;CALLE;VELÁZQUEZ;52;404.273.605;-36.858.071;0;INVERSIONES DE CARÁCTER GENERAL;17.820,88;150000;1300342;;;;1.468.162,88;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;210;DISTRITO DE LATINA;2020/000828;ESCUELA DE MÚSICA EN C/ HURTUMPASCUAL, DISTRITO LATINA. CONSTRUCCIÓN;2022;2023;;210;LATINA;CALLE HURTUMPASCUAL, 1-3.;CALLE;HURTUMPASCUAL;1 y 3;404.011.395;-37.451.803;5;EDUCACIÓN;;3950000;1300000;;;;5.250.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;212;DISTRITO DE USERA;2022/000494;DEPORTIVO BÁSICO EN C/ GAINZA, DISTRITO DE USERA. CONSTRUCCIÓN;2022;2023;;212;USERA;CALLE GAINZA;CALLE;GAINZA;;40.371.720.738.015.900;-37.191.775.029.696.100;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;300000;700000;;;;1.000.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;216;DISTRITO DE HORTALEZA;2022/002015;INSTALACIONES DEPORTIVAS PARQUE JUAN PABLO II. OBRAS DE REFORMA Y MEJORA (ID 19: 11672);2022;2023;;216;HORTALEZA;AVDA. DE LAS PICEAS 13. PARQUE JUAN PABLO II;AVENIDA;DE LAS PICEAS (PARQUE JUAN PABLO II);13;40.457.908.247.312.200;-36.199.757.317.287.100;11;DEPORTES, JUVENTUD  Y ESPARCIMIENTO;;450000;750000;;;;1.200.000,00;EN PROCESO;;;23/02/2023
1;AYUNTAMIENTO;220;DISTRITO DE SAN BLAS-CANILLEJAS;2022/000499;ESPACIO SAN BLAS CAMPUS DIGITAL. OBRAS DE ACONDICIONAMIENTO;2022;2022;2022;220;SAN BLAS-CANILLEJAS;C/ ARCOS DE JALÓN, 15 C/V C/ AMPOSTA, 34 - EDIFICIO B  ;CALLE;ARCOS DE JALÓN C/V CALLE AMPOSTA 34;15;404.221.206.140.979;-3.619.847.600.273.670;13;OTROS BIENES PÚBLICOS DE CARÁCTER ECONÓMICO;;1150000;;;;;1.650.000,00;FINALIZADO;Ejecutándose en Código de Proyecto 2020/220275;https://transparencia.madrid.es/FWProjects/transparencia/EconomiaYPresupuestos/PresAbiertos/Fotos2022/2022-000499_SAN_BLAS_CAMPUS_DIGITAL.jpg;23/02/2023
708;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS, S.A.;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2020/EMSFMC/02;ACTUACIONES EN CEMENTERIO DE LA ALMUDENA;2020;2024;;215;CIUDAD LINEAL;Avenida De Daroca, 90 28017 Madrid;Avenida de;Daroca;90;404.254.386;-36.490.277;4;SALUD PÚBLICA;214032,13;2945500;700000;0;0;0;3859532,13;EN PROCESO;;;30/03/2022
708;EMPRESA MUNICIPAL DE SERVICIOS FUNERARIOS Y CEMENTERIOS, S.A.;120;PORTAVOZ, SEGURIDAD Y EMERGENCIAS;2020/EMSFMC/05;RENOVACIÓN  TANATORIOS;2020;2024;;215;CIUDAD LINEAL;Calle Salvador De Madariaga,11 28027 Madrid;Calle;Salvador De Madariaga;11;404.401.633;-36.598.874;4;SALUD PÚBLICA;92143;4684100;0;0;0;0;4776243;EN PROCESO;;;30/03/2022
700;EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;150;MEDIO AMBIENTE Y MOVILIDAD;2021/EMT/001;CONSTRUCCIÓN DE NUEVO CENTRO DE OPERACIONES EN LA ÉLIPA;2018;2025;;215;CIUDAD LINEAL;LA ÉLIPA;Calle;Nuestra señora del Villar;31;404.231;-36.524;2;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;418280;16185800;40111600;55111600;0;0;111827280;EN PROCESO;;;30/03/2022
700;EMPRESA MUNICIPAL DE TRANSPORTES, S.A.;150;MEDIO AMBIENTE Y MOVILIDAD;2021/EMT/002;CONSTRUCCIÓN DE NUEVO CENTRO DE OPERACIONES EN LAS TABLAS;2021;2025;;208;FUENCARRAL-EL PARDO;LAS TABLAS;Calle;San Miguel del Camino;2f;405.051;-36.695;2;TRÁFICO, ESTACIONAMIENTO Y TRANSPORTE PÚBLICO;400000;19200000;50200000;50200000;32100000;0;152100000;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;31;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 41B;2020;2024;;219;VICÁLVARO;Contrucción Calle Cerro Del Tesoro, 31;Calle;Cerro del Tesoro;31;404.069.441;-35.531.687;15;VIVENDA;1057845,26;4218035,6;6894948,81;4937226,74;0;0;17108056,41;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;29;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39A;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 79;Calle;Calle Diálogo;79;404.067.067;-35.560.424;15;VIVENDA;1129420,54;4218035,6;6894948,81;4937226,74;0;0;17179631,69;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;30;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 39B;2020;2024;;219;VICÁLVARO;Contrucción Calle Diálogo, 63;Calle;Calle Diálogo;63;404.067.044;-3.556.465;15;VIVENDA;683353,99;3550871,05;9549356,72;4049174,83;0;0;17832756,59;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;38;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. T 10BC;2020;2025;;219;VICÁLVARO;Contrucción Calle Ilusión, 41;Calle;Ilusión;41;40.405.684;-35.572.887;15;VIVENDA;12757,64;0;5391824,35;6724651,26;1344930,25;0;13474163,5;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;35;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO. M 5C;2020;2024;;219;VICÁLVARO;Contrucción Calle Arroyo Cañaveral, 75;Calle;Arroyo Cañaveral;75;404.002.565;-35.605.078;15;VIVENDA;84627,4;2090790,66;8097871,75;3470516,47;0;0;13743806,28;EN PROCESO;;;30/03/2022
701;EMPRESA MUNICIPAL VIVIENDA Y SUELO, S.A.;161; VIVIENDA;26;VIVIENDA DE PROTECCIÓN PÚBLICA BÁSICA ALQUILER. PROMOCIÓN VICALVARO M5A;2019;2024;;219;VICÁLVARO;Contrucción Cl Enrique Urquijo, 90;Calle;Enrique Urquijo;90;404.006.641;-35.614.487;15;VIVENDA;1327141,2;4400227,46;7119831,22;2139680,51;0;0;14986880,39;EN PROCESO;;;30/03/2022
